trip_id,segment_id,ts,seq,lat,lng,speed_mps,accel_mps2,jerk_mps3,odometer_m
1757737581_000152__1775583415,1757737581_000152,1757791842,15,40.7163959,-73.8866505,8.956,-0.565,-0.555,178.74
1757737581_000152__1775583415,1757737581_000152,1757791843,16,40.716487,-73.8867289,13.359,4.403,4.968,190.84
1757737581_000152__1775583415,1757737581_000152,1757791844,17,40.7165801,-73.8868033,12.308,-1.051,-5.454,202.94
1757737581_000152__1775583415,1757737581_000152,1757791845,18,40.7166732,-73.8868776,12.594,0.286,1.336,215.04
1757737581_000152__1775583415,1757737581_000152,1757791846,19,40.7167664,-73.8869517,9.608,-2.985,-3.271,227.15
1757737581_000152__1775583415,1757737581_000152,1757791847,20,40.7168597,-73.8870257,8.663,-0.945,2.04,239.25
1757737581_000152__1775583415,1757737581_000152,1757791848,21,40.716953,-73.8870997,10.68,2.017,2.962,251.35
1757737581_000152__1775583415,1757737581_000152,1757791849,22,40.7170463,-73.8871738,9.124,-1.555,-3.572,263.45
1757737581_000152__1775583415,1757737581_000152,1757791850,23,40.7171394,-73.887248,10.779,1.654,3.21,275.56
1757737581_000152__1775583415,1757737581_000152,1757791851,24,40.7172326,-73.8873223,12.205,1.426,-0.228,287.66
1757737581_000152__1775583415,1757737581_000152,1757791852,25,40.7173257,-73.8873966,11.978,-0.226,-1.652,299.76
1757737581_000152__1775583415,1757737581_000152,1757791853,26,40.7174189,-73.8874709,9.071,-2.907,-2.681,311.86
1757737581_000152__1775583415,1757737581_000152,1757791854,27,40.717512,-73.8875452,10.776,1.704,4.611,323.97
1757737581_000152__1775583415,1757737581_000152,1757791855,28,40.7176052,-73.8876194,7.496,-3.28,-4.984,336.07
1757737581_000152__1775583415,1757737581_000152,1757791856,29,40.7176981,-73.8876941,11.251,3.755,7.035,348.17
1757737581_000152__1775583415,1757737581_000152,1757791857,30,40.717791,-73.887769,9.243,-2.008,-5.763,360.28
1757737581_000074__1094383579,1757737581_000074,1757791891,0,40.772768,-73.928209,9.932,0.0,0.0,0.0
1757737581_000074__1094383579,1757737581_000074,1757791892,1,40.7728746,-73.9282062,11.822,1.89,1.89,11.86
1757737581_000074__1094383579,1757737581_000074,1757791893,2,40.7729806,-73.9282157,12.977,1.155,-0.735,23.67
1757737581_000074__1094383579,1757737581_000074,1757791894,3,40.7730807,-73.9282179,10.16,-2.817,-3.973,34.8
1757737581_000074__1094383579,1757737581_000074,1757791895,4,40.7730912,-73.9281203,12.071,1.911,4.729,43.1
1757737581_000074__1094383579,1757737581_000074,1757791896,5,40.7730461,-73.9279928,12.135,0.064,-1.847,54.95
1757737581_000074__1094383579,1757737581_000074,1757791897,6,40.773001,-73.9278652,10.493,-1.643,-1.707,66.81
1757737581_000074__1094383579,1757737581_000074,1757791898,7,40.7729559,-73.9277376,11.69,1.197,2.84,78.66
1757737581_000074__1094383579,1757737581_000074,1757791899,8,40.7729108,-73.9276101,9.574,-2.116,-3.313,90.52
1757737581_000074__1094383579,1757737581_000074,1757791900,9,40.7728657,-73.9274825,11.166,1.592,3.707,102.37
1757737581_000074__1094383579,1757737581_000074,1757791901,10,40.7729625,-73.9274651,12.205,1.039,-0.552,113.24
1757737581_000074__1094383579,1757737581_000074,1757791902,11,40.7730666,-73.9274352,11.956,-0.249,-1.288,125.09
1757737581_000074__1094383579,1757737581_000074,1757791903,12,40.7731692,-73.9273972,14.493,2.537,2.786,136.93
1757737581_000074__1094383579,1757737581_000074,1757791904,13,40.7732672,-73.927342,13.123,-1.369,-3.906,148.79
1757737581_000074__1094383579,1757737581_000074,1757791905,14,40.7733659,-73.9272888,10.805,-2.318,-0.949,160.64
1757737581_000074__1094383579,1757737581_000074,1757791906,15,40.7734651,-73.9272372,12.415,1.61,3.928,172.49
1757737581_000074__1094383579,1757737581_000074,1757791907,16,40.7735643,-73.9271857,12.009,-0.405,-2.015,184.35
1757737581_000074__1094383579,1757737581_000074,1757791908,17,40.7736636,-73.9271341,12.447,0.438,0.843,196.21
1757737581_000074__1094383579,1757737581_000074,1757791909,18,40.7737628,-73.9270826,11.514,-0.934,-1.372,208.06
1757737581_000074__1094383579,1757737581_000074,1757791910,19,40.773862,-73.9270311,6.354,-5.16,-4.226,219.92
1757737581_000074__1094383579,1757737581_000074,1757791911,20,40.7739612,-73.9269795,11.46,5.107,10.267,231.77
1757737581_000074__1094383579,1757737581_000074,1757791912,21,40.774061,-73.92693,11.835,0.375,-4.732,243.62
1757737581_000081__1534106360,1757737581_000081,1757791970,0,40.796724,-73.816571,10.924,0.0,0.0,0.0
1757737581_000081__1534106360,1757737581_000081,1757791971,1,40.7966708,-73.8166929,11.855,0.931,0.931,11.85
1757737581_000081__1534106360,1757737581_000081,1757791972,2,40.7966175,-73.8168149,9.391,-2.464,-3.395,23.7
1757737581_000081__1534106360,1757737581_000081,1757791973,3,40.7965648,-73.8169371,11.622,2.231,4.695,35.55
1757737581_000081__1534106360,1757737581_000081,1757791974,4,40.7965168,-73.8170629,8.318,-3.303,-5.534,47.4
1757737581_000081__1534106360,1757737581_000081,1757791975,5,40.7964689,-73.8171886,13.373,5.054,8.358,59.24
1757737581_000081__1534106360,1757737581_000081,1757791976,6,40.796421,-73.8173143,10.28,-3.093,-8.148,71.09
1757737581_000081__1534106360,1757737581_000081,1757791977,7,40.7963409,-73.817303,9.673,-0.606,2.487,80.05
1757737581_000081__1534106360,1757737581_000081,1757791978,8,40.7962475,-73.8172352,11.248,1.575,2.181,91.9
1757737581_000081__1534106360,1757737581_000081,1757791979,9,40.7961541,-73.8171674,10.89,-0.358,-1.933,103.75
1757737581_000081__1534106360,1757737581_000081,1757791980,10,40.7960608,-73.8170993,8.662,-2.228,-1.869,115.6
1757737581_000081__1534106360,1757737581_000081,1757791981,11,40.7959679,-73.8170304,9.907,1.245,3.473,127.45
1757737581_000081__1534106360,1757737581_000081,1757791982,12,40.795875,-73.8169615,8.997,-0.91,-2.155,139.3
1757737581_000081__1534106360,1757737581_000081,1757791983,13,40.7957976,-73.8168868,12.082,3.085,3.995,149.96
1757737581_000081__1534106360,1757737581_000081,1757791984,14,40.7958497,-73.8167641,11.075,-1.007,-4.093,161.8
1757737581_000081__1534106360,1757737581_000081,1757791985,15,40.7959019,-73.8166413,0.0,-11.075,-10.067,173.65
1757737581_000081__1534106360,1757737581_000081,1757791986,16,40.795954,-73.8165185,0.0,0.0,11.075,185.5
1757737581_000081__1534106360,1757737581_000081,1757791987,17,40.7960061,-73.8163958,0.0,0.0,0.0,197.35
1757737581_000081__1534106360,1757737581_000081,1757791988,18,40.7960583,-73.816273,0.0,0.0,0.0,209.2
1757737581_000081__1534106360,1757737581_000081,1757791989,19,40.7961104,-73.8161502,0.0,0.0,0.0,221.05
1757737581_000081__1534106360,1757737581_000081,1757791990,20,40.7961625,-73.8160275,12.622,12.622,12.622,232.9
1757737581_000081__1534106360,1757737581_000081,1757791991,21,40.7962147,-73.8159047,9.619,-3.003,-15.625,244.75
1757737581_000081__1534106360,1757737581_000081,1757791992,22,40.7962668,-73.8157819,10.455,0.836,3.84,256.6
1757737581_000081__1534106360,1757737581_000081,1757791993,23,40.7963189,-73.8156592,11.238,0.783,-0.054,268.45
1757737581_000081__1534106360,1757737581_000081,1757791994,24,40.7963454,-73.815546,12.435,1.197,0.414,278.42
1757737581_000081__1534106360,1757737581_000081,1757791995,25,40.7962526,-73.8154767,10.932,-1.502,-2.699,290.27
1757737581_000081__1534106360,1757737581_000081,1757791996,26,40.79616,-73.8154071,10.205,-0.727,0.775,302.12
1757737581_000081__1534106360,1757737581_000081,1757791997,27,40.7960674,-73.8153375,11.799,1.594,2.321,313.96
1757737581_000081__1534106360,1757737581_000081,1757791998,28,40.7959747,-73.8152679,11.543,-0.256,-1.85,325.81
1757737581_000081__1534106360,1757737581_000081,1757791999,29,40.7958815,-73.8151998,8.572,-2.972,-2.716,337.66
1757737581_000081__1534106360,1757737581_000081,1757792000,30,40.7957832,-73.8151462,10.025,1.454,4.425,349.49
1757737581_000081__1534106360,1757737581_000081,1757792001,31,40.7956814,-73.8151044,3.409,-6.616,-8.07,361.33
1757737581_000081__1534106360,1757737581_000081,1757792002,32,40.7955794,-73.8150637,12.098,8.689,15.306,373.18
1757737581_000081__1534106360,1757737581_000081,1757792003,33,40.795477,-73.815025,10.394,-1.704,-10.394,385.03
1757737581_000032__1037853171,1757737581_000032,1757792025,0,40.825723,-73.950847,14.028,0.0,0.0,0.0
1757737581_000032__1037853171,1757737581_000032,1757792026,1,40.8258188,-73.9507773,13.498,-0.529,-0.529,12.16
1757737581_000032__1037853171,1757737581_000032,1757792027,2,40.8259145,-73.9507076,9.212,-4.286,-3.757,24.31
1757737581_000032__1037853171,1757737581_000032,1757792028,3,40.8260103,-73.9506379,10.731,1.519,5.805,36.47
1757737581_000032__1037853171,1757737581_000032,1757792029,4,40.8261061,-73.9505682,10.193,-0.538,-2.056,48.63
1757737581_000032__1037853171,1757737581_000032,1757792030,5,40.8262019,-73.9504985,11.164,0.971,1.508,60.79
1757737581_000032__1037853171,1757737581_000032,1757792031,6,40.8262976,-73.9504288,11.625,0.462,-0.509,72.94
1757737581_000032__1037853171,1757737581_000032,1757792032,7,40.8263934,-73.9503591,8.81,-2.815,-3.277,85.1
1757737581_000032__1037853171,1757737581_000032,1757792033,8,40.8264479,-73.9504747,8.888,0.078,2.893,96.56
1757737581_000032__1037853171,1757737581_000032,1757792034,9,40.8264604,-73.9505864,11.569,2.681,2.603,106.07
1757737581_000032__1037853171,1757737581_000032,1757792035,10,40.8263645,-73.9506557,9.56,-2.009,-4.689,118.23
1757737581_000032__1037853171,1757737581_000032,1757792036,11,40.8262685,-73.9507249,12.299,2.739,4.747,130.38
1757737581_000032__1037853171,1757737581_000032,1757792037,12,40.8261725,-73.9507941,11.249,-1.05,-3.788,142.54
1757737581_000032__1037853171,1757737581_000032,1757792038,13,40.8260768,-73.9508639,11.5,0.251,1.3,154.7
1757737581_000032__1037853171,1757737581_000032,1757792039,14,40.8259813,-73.9509343,12.572,1.073,0.822,166.85
1757737581_000032__1037853171,1757737581_000032,1757792040,15,40.8258859,-73.9510047,11.773,-0.799,-1.872,179.01
1757737581_000032__1037853171,1757737581_000032,1757792041,16,40.8257904,-73.9510751,13.928,2.155,2.955,191.17
1757737581_000032__1037853171,1757737581_000032,1757792042,17,40.8256948,-73.9511453,12.208,-1.72,-3.876,203.33
1757737581_000032__1037853171,1757737581_000032,1757792043,18,40.8255993,-73.9512156,12.128,-0.081,1.639,215.48
1757737581_000032__1037853171,1757737581_000032,1757792044,19,40.8255037,-73.9512858,15.297,3.169,3.25,227.64
1757737581_000032__1037853171,1757737581_000032,1757792045,20,40.8254082,-73.951356,11.974,-3.323,-6.492,239.8
1757737581_000032__1037853171,1757737581_000032,1757792046,21,40.8253126,-73.9514263,10.454,-1.52,1.803,251.96
1757737581_000032__1037853171,1757737581_000032,1757792047,22,40.8252171,-73.9514965,12.4,1.946,3.466,264.11
1757737581_000032__1037853171,1757737581_000032,1757792048,23,40.8251216,-73.9515669,15.646,3.247,1.301,276.27
1757737581_000032__1037853171,1757737581_000032,1757792049,24,40.8250261,-73.9516373,9.614,-6.032,-9.279,288.43
1757737581_000032__1037853171,1757737581_000032,1757792050,25,40.8249307,-73.9517077,12.712,3.098,9.131,300.59
1757737581_000032__1037853171,1757737581_000032,1757792051,26,40.824835,-73.9517777,11.821,-0.892,-3.99,312.74
1757737581_000032__1037853171,1757737581_000032,1757792052,27,40.8247393,-73.9518476,12.725,0.905,1.796,324.9
1757737581_000032__1037853171,1757737581_000032,1757792053,28,40.8246436,-73.9519175,10.516,-2.209,-3.114,337.06
1757737581_000032__1037853171,1757737581_000032,1757792054,29,40.8245479,-73.9519873,11.523,1.006,3.215,349.22
1757737581_000032__1037853171,1757737581_000032,1757792055,30,40.8244519,-73.9520566,14.562,3.039,2.033,361.37
1757737581_000032__1037853171,1757737581_000032,1757792056,31,40.824356,-73.9521258,10.542,-4.02,-7.059,373.53
1757737581_000032__1037853171,1757737581_000032,1757792057,32,40.82426,-73.952195,10.028,-0.513,3.507,385.69
1757737581_000128__1607209056,1757737581_000128,1757792066,0,40.648246,-73.89348,8.114,0.0,0.0,0.0
1757737581_000128__1607209056,1757737581_000128,1757792067,1,40.6483164,-73.8933709,9.18,1.066,1.066,12.08
1757737581_000128__1607209056,1757737581_000128,1757792068,2,40.6483867,-73.8932617,10.558,1.378,0.311,24.16
1757737581_000128__1607209056,1757737581_000128,1757792069,3,40.6484572,-73.8931527,11.72,1.162,-0.215,36.24
1757737581_000128__1607209056,1757737581_000128,1757792070,4,40.6485277,-73.8930438,12.159,0.438,-0.724,48.33
1757737581_000128__1607209056,1757737581_000128,1757792071,5,40.6485985,-73.8929352,9.776,-2.382,-2.821,60.41
1757737581_000128__1607209056,1757737581_000128,1757792072,6,40.648669,-73.8928262,9.678,-0.098,2.284,72.49
1757737581_000128__1607209056,1757737581_000128,1757792073,7,40.6487392,-73.8927169,10.964,1.286,1.384,84.57
1757737581_000128__1607209056,1757737581_000128,1757792074,8,40.64881,-73.8926083,11.879,0.915,-0.371,96.65
1757737581_000128__1607209056,1757737581_000128,1757792075,9,40.6488691,-73.8925023,9.9,-1.98,-2.895,107.74
1757737581_000128__1607209056,1757737581_000128,1757792076,10,40.6487858,-73.8924102,11.984,2.085,4.065,119.83
1757737581_000128__1607209056,1757737581_000128,1757792077,11,40.6487028,-73.892318,10.61,-1.374,-3.459,131.91
1757737581_000128__1607209056,1757737581_000128,1757792078,12,40.6486196,-73.8922257,11.306,0.696,2.07,143.99
1757737581_000128__1607209056,1757737581_000128,1757792079,13,40.6485365,-73.8921336,12.317,1.011,0.314,156.07
1757737581_000128__1607209056,1757737581_000128,1757792080,14,40.6484533,-73.8920415,9.829,-2.488,-3.499,168.15
1757737581_000128__1607209056,1757737581_000128,1757792081,15,40.6483701,-73.8919494,10.742,0.914,3.402,180.23
1757737581_000128__1607209056,1757737581_000128,1757792082,16,40.6482869,-73.8918572,11.283,0.541,-0.373,192.32
1757737581_000128__1607209056,1757737581_000128,1757792083,17,40.6482037,-73.8917651,10.68,-0.603,-1.144,204.4
1757737581_000128__1607209056,1757737581_000128,1757792084,18,40.6481205,-73.891673,9.422,-1.258,-0.655,216.48
1757737581_000128__1607209056,1757737581_000128,1757792085,19,40.6480371,-73.8915812,9.455,0.033,1.291,228.56
1757737581_000128__1607209056,1757737581_000128,1757792086,20,40.6479537,-73.8914894,11.259,1.804,1.771,240.64
1757737581_000128__1607209056,1757737581_000128,1757792087,21,40.6478703,-73.8913976,10.751,-0.507,-2.311,252.72
1757737581_000128__1607209056,1757737581_000128,1757792088,22,40.647787,-73.8913056,11.015,0.264,0.771,264.81
1757737581_000128__1607209056,1757737581_000128,1757792089,23,40.6477038,-73.8912137,11.782,0.766,0.503,276.89
1757737581_000128__1607209056,1757737581_000128,1757792090,24,40.6476205,-73.8911217,10.683,-1.098,-1.865,288.97
1757737581_000128__1607209056,1757737581_000128,1757792091,25,40.6475372,-73.8910298,11.602,0.918,2.017,301.05
1757737581_000128__1607209056,1757737581_000128,1757792092,26,40.6474541,-73.8909374,9.194,-2.407,-3.325,313.13
1757737581_000128__1607209056,1757737581_000128,1757792093,27,40.6473711,-73.890845,11.386,2.191,4.598,325.21
1757737581_000128__1607209056,1757737581_000128,1757792094,28,40.6472881,-73.8907526,10.855,-0.531,-2.722,337.3
1757737581_000128__1607209056,1757737581_000128,1757792095,29,40.6472129,-73.8907861,11.467,0.612,1.143,346.12
1757737581_000128__1607209056,1757737581_000128,1757792096,30,40.6471424,-73.8908951,9.338,-2.129,-2.741,358.21
1757737581_000128__1607209056,1757737581_000128,1757792097,31,40.647072,-73.8910041,9.049,-0.289,1.84,370.29
1757737581_000128__1607209056,1757737581_000128,1757792098,32,40.6470015,-73.8911131,7.922,-1.127,-0.838,382.37
1757737581_000128__1607209056,1757737581_000128,1757792099,33,40.646931,-73.891222,11.108,3.186,4.312,394.45
1757737581_000128__1607209056,1757737581_000128,1757792100,34,40.6468605,-73.891331,11.029,-0.079,-3.265,406.53
1757737581_000128__1607209056,1757737581_000128,1757792101,35,40.64679,-73.89144,11.48,0.45,0.529,418.61
1757737014_000004__750738159,1757737014_000004,1757792150,0,40.81461,-74.02367,13.001,0.0,0.0,0.0
1757737014_000004__750738159,1757737014_000004,1757792151,1,40.8145152,-74.0237418,12.59,-0.41,-0.41,12.16
1757737014_000004__750738159,1757737014_000004,1757792152,2,40.8144203,-74.0238137,13.325,0.735,1.145,24.31
1757737014_000004__750738159,1757737014_000004,1757792153,3,40.8143255,-74.0238855,11.171,-2.155,-2.889,36.47
1757737014_000004__750738159,1757737014_000004,1757792154,4,40.8142306,-74.0239573,14.723,3.552,5.706,48.62
1757737014_000004__750738159,1757737014_000004,1757792155,5,40.8141358,-74.0240291,12.423,-2.3,-5.852,60.78
1757737014_000004__750738159,1757737014_000004,1757792156,6,40.8140406,-74.0241001,13.897,1.474,3.774,72.93
1757737014_000004__750738159,1757737014_000004,1757792157,7,40.8139415,-74.024161,11.089,-2.808,-4.282,85.08
1757737014_000004__750738159,1757737014_000004,1757792158,8,40.8138421,-74.024221,14.226,3.136,5.944,97.24
1757737014_000004__750738159,1757737014_000004,1757792159,9,40.8137426,-74.024281,8.093,-6.133,-9.269,109.39
1757737014_000004__750738159,1757737014_000004,1757792160,10,40.8136432,-74.024341,11.771,3.678,9.811,121.55
1757737014_000004__750738159,1757737014_000004,1757792161,11,40.8135438,-74.024401,14.438,2.667,-1.011,133.7
1757737014_000004__750738159,1757737014_000004,1757792162,12,40.8134443,-74.024461,14.337,-0.101,-2.768,145.86
1757737014_000004__750738159,1757737014_000004,1757792163,13,40.8133449,-74.024521,13.313,-1.024,-0.922,158.02
1757737014_000004__750738159,1757737014_000004,1757792164,14,40.8132454,-74.024581,13.252,-0.061,0.963,170.17
1757737014_000004__750738159,1757737014_000004,1757792165,15,40.8131694,-74.0245503,12.103,-1.149,-1.089,179.01
1757737014_000004__750738159,1757737014_000004,1757792166,16,40.8131184,-74.0244226,12.224,0.121,1.27,191.17
1757737014_000004__750738159,1757737014_000004,1757792167,17,40.8130674,-74.0242948,12.2,-0.023,-0.144,203.32
1757737014_000004__750738159,1757737014_000004,1757792168,18,40.8130164,-74.0241671,9.85,-2.35,-2.327,215.48
1757737014_000004__750738159,1757737014_000004,1757792169,19,40.8129654,-74.0240393,15.057,5.206,7.556,227.63
1757737014_000004__750738159,1757737014_000004,1757792170,20,40.8129144,-74.0239116,10.249,-4.808,-10.014,239.79
1757737014_000004__750738159,1757737014_000004,1757792171,21,40.8128478,-74.0238152,15.421,5.173,9.98,250.77
1757737014_000004__750738159,1757737014_000004,1757792172,22,40.8127613,-74.0237572,12.624,-2.798,-7.97,261.56
1757737014_000004__750738159,1757737014_000004,1757792173,23,40.8127004,-74.0236373,12.412,-0.212,2.586,273.71
1757737014_000004__750738159,1757737014_000004,1757792174,24,40.8126392,-74.0235176,10.572,-1.84,-1.628,285.87
1757737014_000004__750738159,1757737014_000004,1757792175,25,40.812578,-74.0233979,13.924,3.353,5.192,298.02
1757737014_000004__750738159,1757737014_000004,1757792176,26,40.8125168,-74.0232783,11.653,-2.271,-5.624,310.18
1757737014_000004__750738159,1757737014_000004,1757792177,27,40.8124556,-74.0231586,11.422,-0.231,2.04,322.33
1757737014_000004__750738159,1757737014_000004,1757792178,28,40.8123949,-74.0230386,16.078,4.656,4.887,334.48
1757737014_000004__750738159,1757737014_000004,1757792179,29,40.8123505,-74.0229066,14.437,-1.641,-6.297,346.64
1757737014_000004__750738159,1757737014_000004,1757792180,30,40.8123061,-74.0227746,14.23,-0.207,1.434,358.79
1757737014_000004__750738159,1757737014_000004,1757792181,31,40.8123013,-74.022662,12.865,-1.365,-1.159,368.28
1757737014_000004__750738159,1757737014_000004,1757792182,32,40.8124001,-74.0226002,16.22,3.355,4.72,380.44
1757737014_000004__750738159,1757737014_000004,1757792183,33,40.8124734,-74.0226787,12.356,-3.864,-7.219,390.93
1757737014_000004__750738159,1757737014_000004,1757792184,34,40.8125727,-74.0226182,12.764,0.409,4.273,403.09
1757737014_000004__750738159,1757737014_000004,1757792185,35,40.8126719,-74.0225577,10.545,-2.219,-2.628,415.24
1757737014_000004__750738159,1757737014_000004,1757792186,36,40.8127624,-74.0224927,14.438,3.893,6.112,426.7
1757737014_000004__750738159,1757737014_000004,1757792187,37,40.812721,-74.022359,12.486,-1.952,-5.845,438.85
1757737581_000146__1959017267,1757737581_000146,1757792244,0,40.723593,-73.79849,9.243,0.0,0.0,0.0
1757737581_000146__1959017267,1757737581_000146,1757792245,1,40.7236927,-73.7985392,8.532,-0.711,-0.711,11.84
1757737581_000146__1959017267,1757737581_000146,1757792246,2,40.7237924,-73.7985883,9.119,0.588,1.298,23.67
1757737581_000146__1959017267,1757737581_000146,1757792247,3,40.7238943,-73.7986285,10.629,1.51,0.922,35.5
1757737581_000146__1959017267,1757737581_000146,1757792248,4,40.7239976,-73.7986621,6.515,-4.114,-5.624,47.33
1757737581_000146__1959017267,1757737581_000146,1757792249,5,40.7241021,-73.7986889,7.617,1.102,5.216,59.17
1757737581_000146__1959017267,1757737581_000146,1757792250,6,40.7242071,-73.7987116,7.042,-0.575,-1.677,71.0
1757737581_000146__1959017267,1757737581_000146,1757792251,7,40.7243124,-73.7987323,10.382,3.341,3.916,82.83
1757737581_000146__1959017267,1757737581_000146,1757792252,8,40.7244177,-73.798753,8.482,-1.9,-5.241,94.67
1757737581_000146__1959017267,1757737581_000146,1757792253,9,40.724523,-73.7987736,11.989,3.507,5.407,106.51
1757737581_000146__1959017267,1757737581_000146,1757792254,10,40.7246283,-73.7987943,17.418,5.429,1.923,118.34
1757737581_000146__1959017267,1757737581_000146,1757792255,11,40.7247335,-73.798815,9.026,-8.392,-13.821,130.18
1757737581_000146__1959017267,1757737581_000146,1757792256,12,40.7248389,-73.7988352,2.954,-6.072,2.32,142.01
1757737581_000146__1959017267,1757737581_000146,1757792257,13,40.7249167,-73.7988772,9.684,6.73,12.802,151.37
1757737581_000146__1959017267,1757737581_000146,1757792258,14,40.7248857,-73.7990116,7.674,-2.01,-8.74,163.2
1757737581_000146__1959017267,1757737581_000146,1757792259,15,40.7248548,-73.799146,9.159,1.485,3.495,175.04
1757737581_000146__1959017267,1757737581_000146,1757792260,16,40.7248249,-73.7992808,8.763,-0.396,-1.881,186.87
1757737581_000146__1959017267,1757737581_000146,1757792261,17,40.7247961,-73.799416,8.159,-0.604,-0.208,198.71
1757737581_000146__1959017267,1757737581_000146,1757792262,18,40.7247652,-73.7995503,7.294,-0.865,-0.261,210.54
1757737581_000146__1959017267,1757737581_000146,1757792263,19,40.7247342,-73.7996847,8.357,1.063,1.928,222.38
1757737581_000146__1959017267,1757737581_000146,1757792264,20,40.724703,-73.799819,8.509,0.153,-0.91,234.21
1757737014_000038__130863885,1757737014_000038,1757792272,0,40.83009,-73.982943,9.292,0.0,0.0,0.0
1757737014_000038__130863885,1757737014_000038,1757792273,1,40.8301929,-73.9829015,8.814,-0.477,-0.477,11.96
1757737014_000038__130863885,1757737014_000038,1757792274,2,40.8302963,-73.9828621,8.063,-0.751,-0.274,23.93
1757737014_000038__130863885,1757737014_000038,1757792275,3,40.8303997,-73.9828227,0.0,-8.063,-7.312,35.9
1757737014_000038__130863885,1757737014_000038,1757792276,4,40.8305013,-73.9827762,0.0,0.0,8.063,47.85
1757737014_000038__130863885,1757737014_000038,1757792277,5,40.8306037,-73.9827326,0.0,0.0,0.0,59.81
1757737014_000038__130863885,1757737014_000038,1757792278,6,40.8307077,-73.982696,0.0,0.0,0.0,71.78
1757737014_000038__130863885,1757737014_000038,1757792279,7,40.8308117,-73.9826593,0.0,0.0,0.0,83.74
1757737014_000038__130863885,1757737014_000038,1757792280,8,40.8309162,-73.9826256,8.466,8.466,8.466,95.71
1757737014_000038__130863885,1757737014_000038,1757792281,9,40.8310211,-73.9825939,7.557,-0.908,-9.374,107.67
1757737014_000038__130863885,1757737014_000038,1757792282,10,40.8311261,-73.9825629,9.892,2.335,3.243,119.64
1757737014_000038__130863885,1757737014_000038,1757792283,11,40.8312312,-73.9825322,7.913,-1.979,-4.314,131.6
1757737014_000038__130863885,1757737014_000038,1757792284,12,40.8313365,-73.9825032,8.254,0.341,2.32,143.57
1757737014_000038__130863885,1757737014_000038,1757792285,13,40.8314422,-73.9824768,8.251,-0.003,-0.344,155.53
1757737014_000038__130863885,1757737014_000038,1757792286,14,40.831548,-73.9824503,8.151,-0.101,-0.098,167.5
1757737014_000038__130863885,1757737014_000038,1757792287,15,40.8316532,-73.982421,8.024,-0.126,-0.026,179.46
1757737014_000038__130863885,1757737014_000038,1757792288,16,40.8317583,-73.9823905,6.466,-1.559,-1.432,191.43
1757737014_000038__130863885,1757737014_000038,1757792289,17,40.8318631,-73.9823578,7.57,1.104,2.662,203.39
1757737014_000038__130863885,1757737014_000038,1757792290,18,40.8319499,-73.9822867,7.726,0.156,-0.948,214.75
1757737014_000038__130863885,1757737014_000038,1757792291,19,40.831892,-73.9821669,10.281,2.555,2.399,226.72
1757737014_000038__130863885,1757737014_000038,1757792292,20,40.831834,-73.9820471,8.184,-2.097,-4.652,238.68
1757737014_000038__130863885,1757737014_000038,1757792293,21,40.831776,-73.9819273,9.95,1.766,3.862,250.65
1757737014_000038__130863885,1757737014_000038,1757792294,22,40.8317187,-73.981807,7.823,-2.127,-3.893,262.61
1757737014_000038__130863885,1757737014_000038,1757792295,23,40.8316663,-73.9816827,8.141,0.318,2.446,274.58
1757737014_000038__130863885,1757737014_000038,1757792296,24,40.8316187,-73.9815552,9.0,0.859,0.541,286.54
1757737014_000038__130863885,1757737014_000038,1757792297,25,40.8315793,-73.9814229,8.157,-0.843,-1.702,298.5
1757737014_000038__130863885,1757737014_000038,1757792298,26,40.8315428,-73.9812892,8.676,0.519,1.363,310.46
1757737014_000038__130863885,1757737014_000038,1757792299,27,40.831512,-73.981153,7.649,-1.027,-1.546,322.42
1757737581_000150__537741911,1757737581_000150,1757792309,0,40.752308,-73.849656,5.232,0.0,0.0,0.0
1757737581_000150__537741911,1757737581_000150,1757792310,1,40.7522015,-73.8496894,7.088,1.856,1.856,12.17
1757737581_000150__537741911,1757737581_000150,1757792311,2,40.7522079,-73.8498197,7.762,0.674,-1.182,23.17
1757737581_000150__537741911,1757737581_000150,1757792312,3,40.7522276,-73.8499618,7.715,-0.047,-0.721,35.34
1757737581_000150__537741911,1757737581_000150,1757792313,4,40.7522472,-73.850104,8.683,0.968,1.015,47.51
1757737581_000150__537741911,1757737581_000150,1757792314,5,40.7522667,-73.8502462,7.739,-0.943,-1.912,59.68
1757737581_000150__537741911,1757737581_000150,1757792315,6,40.7522863,-73.8503883,7.624,-0.115,0.828,71.86
1757737581_000150__537741911,1757737581_000150,1757792316,7,40.7523058,-73.8505305,5.585,-2.039,-1.924,84.03
1757737581_000150__537741911,1757737581_000150,1757792317,8,40.7523254,-73.8506727,6.775,1.19,3.23,96.2
1757737581_000150__537741911,1757737581_000150,1757792318,9,40.7523447,-73.8508149,7.151,0.376,-0.814,108.37
1757737581_000150__537741911,1757737581_000150,1757792319,10,40.7524291,-73.8508835,7.857,0.706,0.33,119.4
1757737581_000150__537741911,1757737581_000150,1757792320,11,40.7525328,-73.85093,8.436,0.579,-0.127,131.57
1757737581_000150__537741911,1757737581_000150,1757792321,12,40.7526371,-73.8509739,7.413,-1.023,-1.602,143.74
1757737581_000150__537741911,1757737581_000150,1757792322,13,40.7527414,-73.8510174,7.041,-0.371,0.652,155.91
1757737581_000150__537741911,1757737581_000150,1757792323,14,40.7528459,-73.8510605,7.239,0.197,0.569,168.08
